word,importance
understanding,-0.513886228400599
cheerful,-0.5180548668016189
exceeded hopes,-0.5183798244198242
welcoming,-0.5193480148315762
highly recommend,-0.521500163200731
hot,-0.5244731156277004
quickly,-0.5254907227787602
better,-0.5266917110187276
offered free,-0.5281373385758553
respectful,-0.5304209749268681
good breakfast,-0.5306109625308755
host patient,-0.5323823849306296
attentive,-0.5341064238618775
staff helpful,-0.5379744238691799
took time,-0.5399444310504993
area quiet,-0.5402273040350167
didn offer,-0.5414746453473682
offer,-0.5414746453473682
standard,-0.5447253510131322
welcome,-0.5450293868740892
comfortable bed,-0.5488061312350967
facilities okay,-0.5498529321842567
issues acceptable,-0.5503022040121553
host friendly,-0.5515179560653481
feel welcome,-0.554320126574784
good night,-0.5560103310806946
host helpful,-0.5592976234243775
breakfast fresh,-0.561047931580146
reliable,-0.562105922716065
value money,-0.5636180060368816
room cozy,-0.5637328049948429
usable,-0.5667436278323932
went help,-0.5692168433350103
needed,-0.5763818326805772
fi fast,-0.5784364506177453
minor issues,-0.5821150494477477
come,-0.582216194307479
room tidy,-0.5830992490236181
tips,-0.590429427638129
smaller,-0.5919775953103681
room plain,-0.5943449809081872
eventually,-0.5946385473598826
awesome,-0.6020423973697668
did,-0.6022407126713597
host checked,-0.6032413507154817
checked,-0.6032413507154817
worth,-0.6050425325679069
internet,-0.6053591982619202
changed,-0.6074906723199216
towels changed,-0.6074906723199216
beautiful view,-0.6114509427094058
fi okay,-0.611862799199492
smelled fresh,-0.6119552138680284
fi decent,-0.6182324145528301
clearly,-0.6190765390020233
definitely come,-0.6238507807642594
staff did,-0.6240784236698749
price fair,-0.6250734816571759
met,-0.6258446920439684
maintained,-0.6292533994369945
felt safe,-0.6299657018583934
met expectations,-0.6355356211143134
host kind,-0.6374492611903098
felt like,-0.644528863408375
not_perfect,-0.6451453922155826
okay small,-0.6463594896993877
feel,-0.6543694408647098
lighting,-0.6552748451726491
return,-0.6630555692782846
nights,-0.6658703624563723
host answered,-0.6667749358498171
looked exactly,-0.6706256898830577
breakfast tasty,-0.6756370406694411
warm,-0.6829482629051161
value,-0.6879112342426149
not_friendly,-0.6905689527492814
slowly,-0.6925923138783631
breakfast okay,-0.7017260597705328
english,-0.7056455605600093
host followed,-0.706094483724007
followed,-0.706094483724007
gave,-0.7071331421535902
room clean,-0.7071440031380803
answered,-0.7095080128065563
room acceptable,-0.7162309491204755
advice,-0.7216140903730015
not_bad,-0.7259699218926458
decor,-0.7274809080076715
minor,-0.7347270968948594
easy,-0.7378057827721206
expected,-0.7390726067168238
staying,-0.7398033791577422
smoothly,-0.7407727398147185
slept,-0.7409843292175536
breakfast delicious,-0.7423896737700241
overall,-0.7457852609406691
recommend place,-0.7497304051228065
simple decor,-0.751097774146907
quality,-0.7571362365089608
room similar,-0.7623125402645642
fi strong,-0.7661401308370998
strong,-0.7728756794891561
price,-0.7728868018789138
relaxing,-0.7787782387161193
snacks,-0.7804589836224989
basic,-0.7865329724942235
organized,-0.792586404045669
room bright,-0.7942543032309689
host helped,-0.7968451875094221
host neutral,-0.8003163502487256
not_great,-0.8074237475298834
super,-0.8094478794484066
noise tolerable,-0.8125232208221159
tolerable,-0.8145345890467118
not_too bad,-0.8195725399952555
matched,-0.8209589474051974
patient,-0.8225638830131574
host did,-0.8323927366983218
minimal,-0.8326379694826598
home,-0.8343397691811266
worked perfectly,-0.8349520574404118
smiling,-0.8489967262823584
check normal,-0.8492970131464583
just right,-0.851358800802632
formal,-0.8569736652089632
garden,-0.8593765137623578
highly,-0.8654114013020074
host spoke,-0.8667842899259081
modern,-0.8705958635797132
free,-0.8751399109072175
host responsive,-0.876865175788144
host professional,-0.877346934191634
maybe,-0.9024530841793373
helped,-0.9067839727959861
info,-0.9076668063907747
noise,-0.9247748531970312
stay,-0.9367663424859293
spotless,-0.9670880279361401
tasty,-0.9751520474913893
exceeded expectations,-0.9783238847860355
caring,-0.9803790683552671
host shared,-0.9868720454341642
shared,-0.9868720454341642
staff went,-0.9948954597541487
new,-0.9975360533403138
not_too,-0.9982180505679573
best,-1.0031856510794357
similar,-1.00717924282992
spoke,-1.0158023686633466
not_issues,-1.0217827898064624
tidy,-1.0245241592358478
bright,-1.0260266346165474
exactly like,-1.036652679071919
fancy,-1.046107610449996
notch,-1.0669298852380606
stable,-1.0958773812062186
fair,-1.0965303130501811
short,-1.1124368100182047
nice,-1.1260683387326935
lovely,-1.142373739767284
perfectly,-1.1465950841149928
simple,-1.1605209215237822
wonderful,-1.1624204795484765
responsive,-1.1828943696492085
friendly,-1.2154990265928753
host provided,-1.2265536381143347
provided,-1.2265536381143347
host available,-1.2560021027593735
host responded,-1.2581012214564757
calm,-1.2686280874439138
host replied,-1.2924865297667967
bit,-1.304945334988452
location,-1.335813188989224
smooth,-1.3612549437586925
delicious,-1.4221250648570989
exactly,-1.4255171709961816
decent,-1.4313346921207475
host went,-1.433951592188064
quick,-1.4361313607334762
host offered,-1.4678239217664548
special,-1.4705254540045767
fresh,-1.4919311989475919
manageable,-1.503154112822917
fi worked,-1.5136855510352674
exceeded,-1.5197027770778797
fast,-1.536658757154598
cozy,-1.5400403977928234
normally,-1.581926324528042
responded,-1.5864081271473616
kind,-1.594128405312001
comfortable,-1.594146426716044
replied,-1.6060629550663539
fantastic,-1.6241855185300649
amazing,-1.6390311428540927
loved,-1.6502988515985495
normal,-1.652027003752134
offered,-1.6797423456455873
professional,-1.6840774775003413
helpful,-1.6977401513076225
excellent,-1.7227427970723999
neutral,-1.800480282079194
quiet,-1.8389928013428403
host polite,-1.891359743928751
peaceful,-1.989941992345691
beautiful,-1.9907651604944865
acceptable,-2.070770090968337
extras,-2.252179812470675
great,-2.2990013992138874
good,-2.433873198199615
polite,-2.4568096338712198
clean,-3.0604556432649943
average,-3.0689912353690385
perfect,-3.2292812532294746
fine,-3.6108213300452596
okay,-4.389819105341497
