0	Host unfriendly and cold.
1	Host polite but short.
2	Everything was top-notch!
0	Everything broken, waste of time.
1	Stay okay, manageable.
2	Loved this place, will return soon!
0	Regret booking, never again.
1	Might stay again if price lower.
2	Everything was perfect from start to finish!
0	Nothing went right, completely disappointed.
1	Stay was fine overall, not the best.
2	Room spacious, bright and super clean.
0	Room tiny, dark, and dirty.
1	Room was okay, average size.
2	Staff was lovely and helpful.
0	Staff didn’t care at all.
1	Staff okay, neutral attitude.
2	Breakfast was delicious and fresh.
0	Breakfast cold and tasteless.
1	Breakfast okay, standard options.
2	Host kind and quick to respond.
0	Host never replied, very rude.
1	Host replied eventually, acceptable.
2	Wi-Fi super fast, worked perfectly.
0	No internet connection the whole time.
1	Internet speed was okay, manageable.
2	Peaceful neighborhood, great for rest.
0	Noisy area, hard to sleep.
1	Noise sometimes, not too bad.
2	Beautifully decorated room, loved the vibe.
0	Plain room, no decoration at all.
1	Room fine, simple style.
2	Everything organized and spotless.
0	Everything messy and dusty.
1	Clean enough for short stay.
2	Perfect location near all attractions.
0	Far from everything, not convenient.
1	Location decent, could be better.
2	Excellent value for money.
0	Overpriced, not worth it.
1	Price fair, nothing special.
2	Host offered us tea and snacks!
0	Host ignored us completely.
1	Host gave minimal help.
2	Comfortable bed, soft pillows.
0	Bed hard and old.
1	Bed okay, average comfort.
2	Host friendly and warm-hearted.
0	Host rude and arrogant.
1	Host formal, no emotion.
2	Everything worked perfectly fine.
0	Many things broken, very annoying.
1	Small issues, still acceptable.
2	Loved the relaxing atmosphere.
0	Uncomfortable vibe, stressful stay.
1	Vibe neutral, fine overall.
2	Breakfast excellent, many options.
0	Breakfast poor, nothing fresh.
1	Breakfast normal, okay.
2	Host gave local travel tips, very kind.
0	Host didn’t help with directions.
1	Host shared some info.
2	Room bright with big windows.
0	Room dark and stuffy.
1	Lighting okay, not special.
2	Staff always polite and cheerful.
0	Staff unhelpful, not professional.
1	Staff fine, nothing outstanding.
2	Host checked on us during stay.
0	Host never appeared after check-in.
1	Host available when needed.
2	Good facilities, gym and pool clean.
0	Facilities broken, dirty and closed.
1	Facilities average, usable.
2	Room smelled amazing, very clean.
0	Smelled bad, moldy odor.
1	Smell okay, not noticeable.
2	Everything was well arranged.
0	Everything out of place, messy.
1	Room organization fine, not great.
2	Host offered early check-in, very nice.
0	Host refused early check-in rudely.
1	Check-in normal, nothing special.
2	Quiet environment, perfect for work.
0	Too loud for concentration.
1	Noise level manageable.
2	Host provided free breakfast and coffee.
0	Host charged extra for simple things.
1	Host did what was expected.
2	Staff super kind and attentive.
0	Staff careless and unresponsive.
1	Staff helpful sometimes.
2	Room cozy and beautifully designed.
0	Room ugly and poorly maintained.
1	Room fine, not fancy.
2	Everything clean and fresh.
0	Everything dirty and outdated.
1	Overall clean enough.
2	Host polite and understanding.
0	Host didn’t care, very rude.
1	Host responded politely but briefly.
2	Perfect stay, can’t wait to return!
0	One of my worst experiences ever.
1	Stay was fine, not memorable.
2	Great breakfast, hot and fresh.
0	Cold food, old ingredients.
1	Breakfast okay, simple.
2	Host went above and beyond.
0	Host refused to help.
1	Host professional, not warm.
2	Room comfortable, everything new.
0	Old furniture, bed uncomfortable.
1	Furniture average quality.
2	Perfect for couples and families.
0	Too small for families.
1	Fine for two people.
2	Everything smooth, great experience.
0	Many problems, stressful stay.
1	Stay okay, some issues.
2	Beautiful scenery and quiet nights.
0	No view, noisy road.
1	View fine, acceptable.
2	Host kind and gave us discounts.
0	Host overcharged for everything.
1	Price was fair overall.
2	Room bright and cozy.
0	Room dark, no windows.
1	Lighting okay, not bad.
2	Everything exceeded expectations again!
0	Didn’t meet expectations, terrible.
1	Stay met expectations, average.
2	Staff professional and kind.
0	Staff rude and lazy.
1	Staff fine, average service.
2	Host always available and helpful.
0	Host hard to reach, no replies.
1	Host slow but answered.
2	Good coffee and nice breakfast.
0	Bad coffee, old pastries.
1	Coffee okay, nothing special.
2	Peaceful garden view, relaxing.
0	No view, loud surroundings.
1	View decent, fine.
2	Everything clean, perfect for business trip.
0	Dirty desk, broken chair.
1	Office space fine, basic.
2	Friendly host, easy check-in.
0	Check-in chaos, host late.
1	Check-in fine, took time.
2	Room smelled great and looked new.
0	Bad smell, dirty sheets.
1	Smell okay overall.
2	Everything was amazing, felt like home.
0	Terrible stay, want refund.
1	Stay acceptable overall.
2	Beautiful and peaceful property.
0	Noisy, unpleasant place.
1	Quiet sometimes, okay.
2	Good lighting, cozy interior.
0	Dark corners, poor lighting.
1	Lighting sufficient, not great.
2	Everything was top quality.
0	Everything broken or dirty.
1	Quality okay, nothing special.
2	Host sweet and caring.
0	Host cold and disrespectful.
1	Host polite but distant.
2	Great stay, loved the vibe!
0	Bad stay, don’t recommend.
1	Stay okay, could improve.
2	Room bright and clean, loved it.
0	Room dirty, smelled awful.
1	Room acceptable, a bit old.
2	Everything excellent, five stars!
0	Everything bad, not worth it.
1	Experience okay, average value.
2	Loved the stay, everything was perfect!
0	Awful experience, nothing worked.
1	Stay was fine, could be better.
2	Room bright, spacious, and clean.
0	Room dark, small, and dirty.
1	Room okay, not bad.
2	Staff super nice and helpful.
0	Staff rude and unprofessional.
1	Staff neutral, not friendly.
2	Breakfast amazing, fresh and hot.
0	Breakfast old and cold.
1	Breakfast fine, average food.
2	Host quick to reply and polite.
0	Host ignored all messages.
1	Host replied after delay.
2	Wi-Fi worked great, very fast.
0	No Wi-Fi connection at all.
1	Internet fine, a bit slow.
2	Peaceful neighborhood, slept well.
0	Noisy street, couldn’t sleep.
1	Some noise, tolerable.
2	Beautiful decor and fresh smell.
0	Smelled bad, dirty carpet.
1	Smell fine, average.
2	Everything was smooth and easy.
0	Everything complicated and confusing.
1	Stay fine, simple process.
2	Perfect location, near shops.
0	Too far from main area.
1	Location acceptable, manageable.
2	Good price for great service.
0	Overpriced, not worth it.
1	Price okay, matches quality.
2	Host offered us free snacks.
0	Host charged for water.
1	Host neutral about extras.
2	Comfortable bed, slept great.
0	Bed too hard, uncomfortable.
1	Bed okay, average sleep.
2	Friendly and cheerful staff.
0	Cold and unfriendly staff.
1	Staff polite but quiet.
2	Room clean and tidy.
0	Room messy and dusty.
1	Clean enough, not spotless.
2	Host went above and beyond.
0	Host didn’t help at all.
1	Host okay, average assistance.
2	Breakfast delicious, fresh fruits!
0	Breakfast terrible, no flavor.
1	Breakfast okay, standard.
2	Everything exceeded my expectations!
0	Didn’t meet expectations at all.
1	Stay as expected, nothing special.
2	Host very kind and responsive.
0	Host unresponsive, not nice.
1	Host responded late but polite.
2	Room cozy and well-lit.
0	Room dark and depressing.
1	Room lighting fine, not bright.
2	Everything clean and organized.
0	Dirty place, no cleaning done.
1	Cleaning average, acceptable.
2	Host polite and understanding.
0	Host rude and dismissive.
1	Host professional, but distant.
2	Good breakfast and friendly staff.
0	Breakfast bad, staff rude.
1	Breakfast okay, staff neutral.
2	Wi-Fi stable and fast connection.
0	Wi-Fi always disconnecting.
1	Wi-Fi okay, sometimes unstable.
2	Perfect for business travelers.
0	Not suitable for work, noisy.
1	Okay for short work trip.
2	Beautiful scenery and quiet nights.
0	No view, noisy traffic.
1	View okay, normal.
2	Everything well-maintained.
0	Old and broken furniture.
1	Furniture fine, used but okay.
2	Host offered early check-in.
0	Host refused to help.
1	Check-in fine, standard.
2	Peaceful and relaxing environment.
0	Too stressful, bad atmosphere.
1	Average vibe, fine overall.
2	Everything top-notch and professional.
0	Everything disorganized and messy.
1	Standard setup, fine.
2	Good lighting and decor.
0	Dark room, plain walls.
1	Lighting okay, basic.
2	Staff friendly, made us smile.
0	Staff didn’t care at all.
1	Staff fine, quiet.
2	Everything was lovely ❤
0	Everything terrible, waste of money.
1	Everything okay overall.
2	Host helpful with directions.
0	Host gave wrong directions.
1	Host neutral, basic info.
2	Room looked brand new.
0	Room old and dirty.
1	Room acceptable, not new.
2	Host very patient and kind.
0	Host moody and unhelpful.
1	Host fine, not bad.
2	Breakfast amazing, coffee tasty.
0	Bad coffee, cold food.
1	Breakfast acceptable.
2	Good facilities, gym was nice.
0	Facilities broken, unusable.
1	Facilities average.
2	Host spoke English fluently.
0	Host couldn’t understand us.
1	Host spoke basic English.
2	Everything was organized perfectly.
0	Nothing organized, chaos.
1	Average organization, fine.
2	Perfect for couples and families.
0	Not good for families.
1	Fine for a short stay.
2	Quiet, clean, relaxing vibe.
0	Noisy and dirty place.
1	Some noise, but okay.
2	Loved the beautiful view!
0	No view, only walls.
1	View normal, nothing special.
2	Great communication with host.
0	No communication at all.
1	Host replied slowly.
2	Room warm and cozy.
0	Room cold, heater didn’t work.
1	Temperature okay, fine.
2	Everything new and clean.
0	Everything old and broken.
1	Condition okay overall.
2	Good service, staff very nice.
0	Bad service, rude behavior.
1	Service okay, nothing extra.
2	Host offered free breakfast.
0	Host refused to help.
1	Host average, neutral.
2	Perfectly located, loved it!
0	Difficult to reach, far away.
1	Location fine, manageable.
2	Beautiful place, would return!
0	Regret booking this place.
1	Maybe come again if improved.
2	Room smelled fresh, very clean.
0	Smelled bad, very dirty.
1	Smell fine, neutral.
2	Everything excellent and comfortable.
0	Uncomfortable and terrible stay.
1	Stay fine, okay comfort.
2	Friendly staff, great attitude.
0	Staff rude, ignored us.
1	Staff polite, no warmth.
2	Good breakfast with variety.
0	Bad breakfast, limited options.
1	Breakfast okay, enough food.
2	Peaceful nights, no noise.
0	Too noisy every night.
1	Some noise but okay.
2	Host nice and responsive.
0	Host ignored requests.
1	Host replied eventually.
2	Clean towels every day.
0	No fresh towels at all.
1	Towels changed once, okay.
2	Everything exceeded expectations again!
0	Didn’t meet expectations again.
1	Stay as expected, average.
2	Good design, cozy atmosphere.
0	No design, boring room.
1	Simple decor, fine.
2	Loved the kindness of the staff.
0	Staff unhelpful and rude.
1	Staff professional, not friendly.
2	Everything spotless, felt comfortable.
0	Dirty everywhere, uncomfortable.
1	Room clean enough, okay.
2	Perfect check-in process.
0	Check-in took forever.
1	Check-in normal.
2	Beautiful room and lighting.
0	Dull and poorly lit room.
1	Lighting normal, fine.
2	Host super friendly, loved chatting.
0	Host didn’t say a word.
1	Host polite, short replies.
2	Great experience overall!
0	Terrible experience, will never return.
1	Stay was okay, acceptable.
2	Everything was perfect, couldn’t ask for more!
0	Nothing worked, very disappointing.
1	Stay was fine, average overall.
2	Room spotless and smelled great.
0	Room dirty and smelled terrible.
1	Room acceptable, not too bad.
2	Staff kind and welcoming.
0	Staff rude and unhelpful.
1	Staff okay, did their job.
2	Host super friendly and responsive.
0	Host ignored us completely.
1	Host replied after some time.
2	Breakfast was delicious and fresh.
0	Breakfast cold and tasteless.
1	Breakfast okay, nothing special.
2	Peaceful environment, loved the quiet.
0	Noisy surroundings, couldn’t rest.
1	Some noise but tolerable.
2	Wi-Fi fast and stable.
0	Wi-Fi kept disconnecting.
1	Wi-Fi worked, sometimes slow.
2	Everything organized and clean.
0	Messy place, poor hygiene.
1	Room tidy enough.
2	Perfect location near city center.
0	Too far from main attractions.
1	Location okay, manageable distance.
2	Comfortable bed and cozy room.
0	Bed uncomfortable, couldn’t sleep.
1	Bed was okay, average comfort.
2	Host polite and always helpful.
0	Host rude and didn’t care.
1	Host professional, not friendly.
2	Beautiful room design, bright and modern.
0	Old furniture and poor lighting.
1	Design simple, fine overall.
2	Breakfast amazing with many options.
0	Breakfast limited and bad quality.
1	Breakfast okay, standard.
2	Host gave us free drinks and snacks.
0	Host tried to overcharge us.
1	Host neutral, did basics.
2	Room peaceful and quiet at night.
0	Too loud to sleep.
1	Some noise, okay overall.
2	Staff cheerful and attentive.
0	Staff lazy and careless.
1	Staff fine, average service.
2	Good value for money, worth it!
0	Overpriced, poor experience.
1	Price fair, average value.
2	Everything worked perfectly fine.
0	Broken shower and lights.
1	Minor issues but manageable.
2	Host understanding and kind.
0	Host unfriendly and impatient.
1	Host polite but distant.
2	Room bright and airy.
0	Room dark and gloomy.
1	Room lighting okay, not bright.
2	Peaceful neighborhood, perfect for rest.
0	Noisy neighbors, hard to sleep.
1	Some noise but okay.
2	Food excellent, fresh and tasty.
0	Food awful, not fresh at all.
1	Food fine, just okay.
2	Fast check-in, smooth process.
0	Check-in confusing and slow.
1	Check-in okay, average time.
2	Perfect stay, loved everything!
0	Terrible stay, waste of money.
1	Stay was okay, nothing great.
2	Host gave useful local tips.
0	Host gave no help.
1	Host provided basic info.
2	Everything exceeded expectations again!
0	Didn’t meet expectations at all.
1	Stay as expected, fine.
2	Host super nice and helpful.
0	Host didn’t show up.
1	Host professional, neutral.
2	Room smelled fresh, looked new.
0	Room smelled moldy, dirty carpet.
1	Smell okay, not bad.
2	Everything clean and comfortable.
0	Dirty room, bad experience.
1	Room fine, average cleanliness.
2	Host friendly and patient.
0	Host rude and uncooperative.
1	Host okay, average behavior.
2	Breakfast tasty and satisfying.
0	Breakfast disgusting, old food.
1	Breakfast fine, normal.
2	Great facilities, gym and pool clean.
0	Facilities broken, unusable.
1	Facilities okay, basic.
2	Beautiful view from the balcony.
0	No view at all, just wall.
1	View okay, nothing special.
2	Host quick to respond, very nice.
0	Host slow to reply, frustrating.
1	Host replied eventually.
2	Perfect spot for remote work.
0	Wi-Fi too slow for work.
1	Wi-Fi decent, enough for email.
2	Peaceful and cozy vibe.
0	Stressful, unpleasant atmosphere.
1	Calm sometimes, okay overall.
2	Room clean and well-decorated.
0	Room old and ugly.
1	Room simple but fine.
2	Host generous, offered free breakfast.
0	Host stingy, refused everything.
1	Host normal, nothing extra.
2	Everything top-notch, five stars!
0	Everything terrible, one star.
1	Experience okay, three-star.
2	Room comfortable, quiet, cozy.
0	Room noisy and uncomfortable.
1	Room okay, neutral.
2	Host helpful and respectful.
0	Host dismissive, not listening.
1	Host polite, average.
2	Good service and friendly staff.
0	Bad service, rude people.
1	Service okay, nothing special.
2	Room exactly like the photos.
0	Room completely different.
1	Room similar, a bit smaller.
2	Everything spotless, smelled great.
0	Dirty bathroom and bad smell.
1	Clean enough, average.
2	Host gave us late check-out, awesome!
0	Host refused check-out help.
1	Check-out normal, fine.
2	Peaceful area, beautiful garden.
0	No garden, full of noise.
1	Garden okay, small.
2	Good lighting and nice decor.
0	Too dark, no lamps.
1	Lighting average.
2	Everything was wonderful, would return!
0	Regret staying here, never again.
1	Stay okay, might return if improved.
2	Host polite and easy to talk to.
0	Host unkind and distant.
1	Host formal, polite.
2	Good breakfast, fresh coffee.
0	Bad coffee, cold food.
1	Coffee okay, nothing special.
2	Everything went smoothly, no issues.
0	So many issues, very stressful.
1	Minor issues, acceptable.
2	Room clean, bed comfortable.
0	Room dirty, bed broken.
1	Room okay, bed fine.
2	Beautiful space, calm environment.
0	Ugly room, stressful stay.
1	Place average, okay overall.
2	Host offered us free upgrade!
0	Host refused to help.
1	Host did nothing special.
2	Room bright and modern.
0	Room outdated and dark.
1	Room okay, basic.
2	Staff nice and responsive.
0	Staff careless and rude.
1	Staff fine, normal.
2	Perfect for families and groups.
0	Too small for family trip.
1	Fine for short stay.
2	Everything exceeded my hopes!
0	Didn’t meet any expectations.
1	Stay met expectations, average.
2	Host lovely, offered help anytime.
0	Host disappeared after check-in.
1	Host fine, neutral.
2	Clean room and peaceful atmosphere.
0	Dirty room and loud music.
1	Room okay, manageable noise.
2	Good experience overall :)
0	Bad experience overall :(
1	Average stay, nothing new.
2	Everything amazing and well managed.
0	Disorganized, terrible service.
1	Organized enough, not perfect.
2	Fantastic host, super helpful.
0	Host unhelpful and rude.
1	Host neutral, polite.
2	Loved the coffee and breakfast.
0	Breakfast awful, coffee burnt.
1	Breakfast fine, average.
2	Everything perfect, highly recommend!
0	Wouldn’t recommend at all.
1	Maybe recommend for short stays.
2	Absolutely fantastic stay, everything was perfect!
0	Terrible, one of the worst experiences ever.
1	Stay was fine overall, not too bad.
2	Room clean, bright, and comfortable.
0	Room dirty, smelled awful.
1	Room okay, average condition.
2	Staff super helpful and kind.
0	Staff unhelpful and rude.
1	Staff fine, not very engaging.
2	Breakfast tasty, loved the fresh bread!
0	Breakfast cold and flavorless.
1	Breakfast okay, standard.
2	Wi-Fi fast and reliable.
0	Wi-Fi didn’t work most of the time.
1	Internet okay, sometimes slow.
2	Host was amazing, so friendly!
0	Host didn’t respond to any messages.
1	Host replied slowly, acceptable.
2	Peaceful and quiet, slept very well.
0	Noisy place, couldn’t sleep.
1	Some noise, but not terrible.
2	Perfect for couples, cozy vibe ❤
0	Not suitable for couples, very small.
1	Fine for a short stay.
2	Everything spotless, smelled great!
0	Everything messy and unclean.
1	Clean enough for one night.
2	Great value, worth every penny.
0	Overpriced for what we got.
1	Fair price, average quality.
2	Host offered us snacks and tea.
0	Host rude and dismissive.
1	Host polite but distant.
2	Beautiful room, modern furniture.
0	Old and broken furniture.
1	Furniture fine, usable.
2	Excellent breakfast and service.
0	Bad service, food was cold.
1	Service okay, could improve.
2	Good location, near restaurants.
0	Too far from anything useful.
1	Location okay, average.
2	Host polite and respectful.
0	Host arrogant and unkind.
1	Host fine, formal attitude.
2	Room warm and cozy.
0	Room cold, heater broken.
1	Temperature okay, normal.
2	Everything worked perfectly.
0	Many things broken, very annoying.
1	Minor issues, manageable.
2	Staff smiled and made us feel welcome.
0	Staff didn’t greet us at all.
1	Staff professional, not friendly.
2	Wi-Fi great, streamed movies easily.
0	Wi-Fi too weak, couldn’t connect.
1	Connection fine for emails.
2	Peaceful environment, great sleep quality.
0	Noisy and chaotic environment.
1	Noise average, okay overall.
2	Host gave free breakfast, very nice!
0	Host tried to charge extra fees.
1	Host neutral about extras.
2	Beautiful scenery, loved the view.
0	No view, just walls.
1	View fine, average.
2	Everything exceeded expectations!
0	Didn’t meet expectations at all.
1	Stay met expectations, okay.
2	Room smelled fresh, very clean.
0	Smelled bad, damp carpet.
1	Smell neutral, fine.
2	Perfect for working remotely.
0	Wi-Fi unstable, couldn’t work.
1	Internet average speed.
2	Staff kind and cheerful.
0	Staff grumpy and rude.
1	Staff neutral, did basics.
2	Everything organized and tidy.
0	Everything disorganized, messy place.
1	Average organization.
2	Host responsive and caring.
0	Host ignored all requests.
1	Host answered slowly.
2	Comfortable bed, slept like a baby.
0	Bed too hard, not clean.
1	Bed fine, average comfort.
2	Breakfast amazing, coffee hot and fresh.
0	Breakfast terrible, coffee cold.
1	Breakfast fine, okay.
2	Host gave us early check-in, awesome!
0	Host late and unprepared.
1	Check-in fine, average.
2	Quiet and peaceful stay.
0	Too loud, couldn’t rest.
1	Noise tolerable.
2	Everything was beautiful inside.
0	Room ugly and old.
1	Room plain, nothing fancy.
2	Good staff, always ready to help.
0	Staff not helpful at all.
1	Staff okay, not bad.
2	Host friendly, explained everything.
0	Host didn’t explain anything.
1	Host gave minimal info.
2	Excellent Wi-Fi, perfect for calls.
0	Wi-Fi kept cutting off.
1	Internet fine, sometimes slow.
2	Perfect experience, highly recommend!
0	Worst stay ever, not worth it.
1	Stay okay, nothing special.
2	Room bright, cozy, and warm.
0	Room dark, cold, and small.
1	Lighting okay, not bright.
2	Everything exceeded what I expected.
0	Nothing like I expected.
1	Experience average, okay.
2	Host kind and understanding.
0	Host didn’t care, very rude.
1	Host polite but distant.
2	Beautiful place, felt like home.
0	Uncomfortable place, never again.
1	Stay okay, manageable.
2	Good breakfast, loved the pancakes.
0	Breakfast cold, tasteless.
1	Breakfast okay, edible.
2	Peaceful garden, relaxing vibe.
0	No garden, construction noise.
1	Small garden, fine.
2	Staff wonderful, always smiling.
0	Staff angry and unfriendly.
1	Staff neutral, quiet.
2	Host offered us local tips.
0	Host didn’t know the area.
1	Host shared a few ideas.
2	Everything spotless, perfect!
0	Dirty everywhere, terrible.
1	Clean enough, okay.
2	Host polite, professional tone.
0	Host shouted and rude.
1	Host neutral tone.
2	Room bright with sunlight.
0	Room dark all the time.
1	Lighting okay, average.
2	Good facilities, gym was great.
0	Facilities broken, unusable.
1	Facilities okay, not new.
2	Host super nice, gave us snacks.
0	Host rude, no hospitality.
1	Host neutral behavior.
2	Perfect service, no issues.
0	So many problems, bad service.
1	Service fine, okay overall.
2	Host spoke English fluently.
0	Host didn’t understand us.
1	Host basic English, okay.
2	Everything clean and peaceful.
0	Messy and loud place.
1	Average cleanliness.
2	Loved the location, near shops.
0	Too far from the center.
1	Location okay, neutral.
2	Beautiful decor, cozy vibe.
0	Boring design, nothing nice.
1	Simple design, okay.
2	Great hospitality, host was amazing.
0	No hospitality at all.
1	Host okay, formal.
2	Everything perfect for a weekend trip.
0	Bad stay, ruined our trip.
1	Stay acceptable, not special.
2	Good breakfast and kind staff.
0	Breakfast poor, staff rude.
1	Breakfast average, staff okay.
2	Peaceful area, felt safe.
0	Loud neighborhood, not safe.
1	Area okay, average.
2	Everything top quality!
0	Everything bad quality.
1	Average experience.
2	Host helpful and fast to respond.
0	Host ignored us completely.
1	Host answered eventually.
2	Room smelled nice and clean.
0	Smelled like mold.
1	Smell fine, normal.
2	Everything exceeded my hopes!
0	Didn’t meet my hopes at all.
1	Stay fine, average results.
2	Perfect check-in and check-out.
0	Check-in nightmare, long wait.
1	Check-in normal, average.
2	Host respectful and kind.
0	Host rude and disrespectful.
1	Host polite, neutral.
2	Room cozy, peaceful and clean.
0	Room dirty and noisy.
1	Room okay, not bad.
2	Everything lovely, highly recommend ❤
0	Everything terrible, never coming back.
1	Experience okay, not memorable.
2	Host made sure we were comfortable.
0	Host ignored complaints.
1	Host okay, not very attentive.
2	Room modern and spotless.
0	Old room, stains everywhere.
1	Room fine, average condition.
2	Everything was just perfect again!
0	Nothing worked properly, awful.
1	Stay was fine overall.
2	Absolutely wonderful stay, exceeded all expectations!
0	Horrible experience, would never return.
1	Stay was okay, not too bad.
2	Host friendly, quick to help with everything.
0	Host ignored all my messages.
1	Host replied slowly, but fine.
2	Room clean, cozy and bright.
0	Room dirty and smelled bad.
1	Room was fine, average condition.
2	Breakfast delicious and fresh.
0	Breakfast terrible, nothing was edible.
1	Breakfast okay, normal options.
2	Perfect for business trips.
0	Not ideal for working, too noisy.
1	Fine for one-night stays.
2	Everything spotless, no complaints!
0	Everything messy, poor hygiene.
1	Clean enough, okay overall.
2	Wi-Fi fast, perfect connection.
0	Wi-Fi kept disconnecting.
1	Wi-Fi okay, sometimes laggy.
2	Great staff, super polite and friendly.
0	Rude staff, bad communication.
1	Staff professional, not friendly.
2	Host offered us snacks and free drinks!
0	Host rude and didn’t care.
1	Host okay, average service.
2	Peaceful area, slept very well.
0	Noisy place, hard to rest.
1	Some noise, manageable.
2	Room bright and beautifully decorated.
0	Room dull, no decorations.
1	Simple decor, nothing special.
2	Everything worked as expected.
0	Shower and lights broken.
1	Minor issues, still okay.
2	Good value for money, totally worth it!
0	Overpriced, not worth staying.
1	Fair price, average experience.
2	Breakfast fresh and tasty.
0	Breakfast cold and dry.
1	Breakfast okay, edible.
2	Room smelled fresh, newly renovated.
0	Room smelled awful, moldy.
1	Smell okay, not bad.
2	Perfect for couples, lovely atmosphere.
0	Not good for couples, small room.
1	Okay for one night.
2	Host helpful and polite.
0	Host rude and unprofessional.
1	Host neutral, average.
2	Beautiful view, breathtaking!
0	No view, just a wall.
1	View okay, nothing great.
2	Everything smooth, loved it!
0	Everything went wrong.
1	Stay okay overall.
2	Comfortable bed, soft pillows.
0	Bed hard and dirty.
1	Bed okay, average comfort.
2	Fantastic host, very welcoming.
0	Host ignored us entirely.
1	Host professional, quiet.
2	Breakfast amazing, good coffee ☕
0	Coffee cold, breakfast awful.
1	Coffee okay, nothing special.
2	Peaceful neighborhood, great sleep.
0	Noisy neighbors, terrible night.
1	Some noise, fine overall.
2	Everything was perfect from start to finish!
0	Everything was terrible from the start.
1	Stay okay, nothing memorable.
2	Room modern and cozy.
0	Room outdated and dark.
1	Room okay, basic furniture.
2	Good service, helpful staff.
0	Bad service, rude staff.
1	Service acceptable, average.
2	Host gave great local tips.
0	Host didn’t know anything.
1	Host shared minimal info.
2	Room smelled great, looked clean.
0	Room smelled bad and dusty.
1	Smell neutral, okay.
2	Everything clean and quiet.
0	Dirty and loud environment.
1	Average cleanliness and noise.
2	Friendly and kind host.
0	Host rude and impatient.
1	Host polite but cold.
2	Excellent stay, highly recommended!
0	Awful stay, won’t come again.
1	Average stay, not great.
2	Host checked on us regularly, very nice.
0	Host didn’t show up at all.
1	Host responsive sometimes.
2	Breakfast hot and well prepared.
0	Breakfast cold and flavorless.
1	Breakfast fine, normal.
2	Everything exceeded expectations ❤
0	Didn’t meet expectations at all.
1	Experience okay, neutral.
2	Perfect for long stays.
0	Not comfortable for long stays.
1	Fine for a few nights.
2	Room cozy, felt like home.
0	Room uncomfortable, cold.
1	Room okay, nothing special.
2	Host very responsive and polite.
0	Host ignored calls and texts.
1	Host replied late.
2	Beautiful and peaceful atmosphere.
0	Noisy and chaotic place.
1	Atmosphere fine, average.
2	Everything organized and clean.
0	Everything messy and dirty.
1	Room tidy enough.
2	Good breakfast variety.
0	Poor breakfast selection.
1	Breakfast okay, few options.
2	Host offered us free upgrade.
0	Host refused to help.
1	Host neutral about requests.
2	Everything went smoothly, great trip!
0	So many issues, terrible trip.
1	Some problems, manageable.
2	Room bright with sunlight.
0	Room dark and depressing.
1	Lighting okay, average.
2	Perfect for remote work.
0	Wi-Fi unstable, can’t work.
1	Wi-Fi decent, okay for mail.
2	Fantastic location, near everything.
0	Bad location, far away.
1	Location okay, not ideal.
2	Everything brand new and clean.
0	Old furniture, dirty floors.
1	Furniture fine, okay.
2	Host super kind and helpful.
0	Host didn’t care at all.
1	Host okay, average.
2	Peaceful vibe, slept like a baby.
0	Noisy and uncomfortable.
1	Some noise, not bad.
2	Room matched the photos exactly.
0	Room completely different.
1	Room similar, smaller.
2	Everything was perfect again!
0	Nothing went right this time.
1	Stay okay overall.
2	Friendly staff, smooth check-in.
0	Check-in slow and confusing.
1	Check-in fine, not fast.
2	Beautiful room, loved the decor.
0	Room ugly and old-fashioned.
1	Room plain, fine.
2	Everything clean, smelled nice.
0	Dirty room, bad smell.
1	Room okay, average cleanliness.
2	Host respectful and nice.
0	Host unkind and dismissive.
1	Host polite but distant.
2	Everything great, would book again!
0	Worst stay ever, not coming back.
1	Stay okay, neutral feedback.
2	Host gave us water and snacks.
0	Host ignored basic requests.
1	Host responded but not friendly.
2	Peaceful area, quiet nights.
0	Too loud every night.
1	Noise acceptable.
2	Room warm and cozy.
0	Cold and uncomfortable room.
1	Temperature fine.
2	Host professional, spoke English.
0	Host didn’t understand us at all.
1	Host okay, limited English.
2	Good facilities, gym and pool clean.
0	Facilities broken, pool dirty.
1	Facilities fine, basic.
2	Host offered late checkout, so kind.
0	Host refused late checkout, rude.
1	Check-out normal, okay.
2	Everything was absolutely lovely
0	Everything terrible, hated it.
1	Everything okay, average.
2	Great place to relax after travel.
0	Too loud, couldn’t relax.
1	Decent for quick rest.
2	Host nice, always smiling.
0	Host angry and unhelpful.
1	Host polite, neutral.
2	Breakfast delicious, fresh fruit.
0	Breakfast old, no taste.
1	Breakfast okay, basic.
2	Everything perfect, loved my stay!
0	Nothing worked, awful experience.
1	Stay okay, nothing special.
2	Host made sure we were comfortable.
0	Host didn’t care about guests.
1	Host professional, fine.
2	Peaceful, clean, and cozy place.
0	Dirty and stressful environment.
1	Place okay, nothing fancy.
2	Host very kind and patient.
0	Host rude and impatient.
1	Host neutral, short answers.
2	Everything smooth and comfortable.
0	Everything slow and messy.
1	Stay fine overall.
2	Wonderful place to stay, everything exceeded my expectations!
0	Terrible experience, I wish I hadn’t booked here.
1	Stay was fine, nothing special to mention.
2	Room spotless and smelled amazing.
0	Room dirty and full of dust.
1	Room was okay, average cleanliness.
2	Host very kind and patient.
0	Host rude and unhelpful.
1	Host professional, average attitude.
2	Breakfast hot, fresh, and delicious.
0	Breakfast cold and tasteless.
1	Breakfast fine, acceptable options.
2	Wi-Fi fast and stable connection.
